"","X","species","SVL","count","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus","hab.cat"
"1584",1584,"Pseudophilautus stellatus",57.2082628183113,NA,NA,0.0707471209999539,9.50453877449036e-05,7.0694755988169,7.51901973046362,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus",NA
"1585",1585,"Pseudophilautus stictomerus",35.9910351686552,18,3,0.349296975000016,0.000134414476389852,6.31095197743897,5.41042543636635,"NT","ANURA","RHACOPHORIDAE","Pseudophilautus",NA
"1586",1586,"Pseudophilautus temporalis",29.6995098447287,NA,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus",NA
"1587",1587,"Pseudophilautus variabilis",35.7085585973132,NA,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus",NA
"1588",1588,"Pseudophilautus zal",24.7985666567693,NA,NA,NA,NA,NA,NA,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus",NA
"1589",1589,"Pseudophilautus zimmeri",31.6075793909701,NA,NA,0.0292408550000118,0.000134414476389852,6.38788360330348,6.26846309190616,"EX","ANURA","RHACOPHORIDAE","Pseudophilautus",NA
"1590",1590,"Pseudophilautus zorro",23.5017399066268,NA,1,0.0480704930000115,9.50453877449036e-05,8.08651785381138,7.01647346697748,"EN","ANURA","RHACOPHORIDAE","Pseudophilautus",NA
"1591",1591,"Pseudophryne bibronii",26.9997892783582,2,3,16.537664413,2069.23294664089,-30.8411370035555,-39.1328974758647,"NT","ANURA","MYOBATRACHIDAE","Pseudophryne","low"
"1592",1592,"Pseudophryne corroboree",25.9958666080656,NA,1,0.53384699999998,90.0625090360305,-37.1138115018927,-35.935424785167,"CR","ANURA","MYOBATRACHIDAE","Pseudophryne","highlow"
"1593",1593,"Pseudophryne pengilleyi",27.5096829554532,NA,3,0.551738999999998,143.548922895334,-35.6588908904289,-35.026437252555,"EN","ANURA","MYOBATRACHIDAE","Pseudophryne","highlow"
"1594",1594,"Psychrophrynella bagrecito",15.7903277347749,NA,NA,NA,NA,NA,NA,"VU","ANURA","CRAUGASTORIDAE","Psychrophrynella",NA
"1595",1595,"Pterorana khare",56.4070867965836,NA,1,1.76427150500001,228.239004964019,25.7628355735301,25.0991283463128,"VU","ANURA","RANIDAE","Pterorana","highlow"
"1596",1596,"Ptychadena aequiplicata",49.9993454725388,111,3,14.394279112,3085.90859745707,1.73495144673647,-5.2218198822625,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1597",1597,"Ptychadena anchietae",62.0020979221631,57,3,45.441840463,5123.77299171409,-6.97036126494064,-29.2197756468132,"LC","ANURA","PTYCHADENIDAE","Ptychadena","highlow"
"1598",1598,"Ptychadena ansorgii",40.0013792472752,NA,NA,9.090286607,2522.41683966274,-11.1897424128156,-16.6719287999719,"LC","ANURA","PTYCHADENIDAE","Ptychadena","highlow"
"1599",1599,"Ptychadena bibroni",41.7942775265453,40,3,11.294346675,5291.17735303316,9.26973185630658,4.12157600000501,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1600",1600,"Ptychadena bunoderma",34.9926015202701,NA,NA,6.69504772900001,1388.56321477133,-10.7869289167819,-14.9097112406045,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1601",1601,"Ptychadena christyi",55.0092653713748,NA,NA,2.62544955699997,401.327476627131,0.0695359919629991,-0.836868337150663,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1602",1602,"Ptychadena cooperi",44.9958758697659,NA,3,3.57104840099998,458.732817096808,8.36975551260605,5.63791342744604,"LC","ANURA","PTYCHADENIDAE","Ptychadena","highlow"
"1603",1603,"Ptychadena grandisonae",46.9904829092138,NA,3,15.107434534,2655.24877886448,-10.0848348647634,-16.7286201737076,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1604",1604,"Ptychadena longirostris",49.9973373155575,27,4,4.445603748,2123.07245741154,6.04254528248302,4.29200047384948,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1605",1605,"Ptychadena mapacha",28.9907828100398,NA,1,0.385068728999954,105.875165149639,-17.3145960680975,-17.9821074489318,"DD","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1606",1606,"Ptychadena mascareniensis",67.9984355312213,94,4,45.305571876,8300.28871026386,-15.2229809940523,-29.6283704484999,"LC","ANURA","PTYCHADENIDAE","Ptychadena","highlow"
"1607",1607,"Ptychadena mossambica",44.0005044624908,NA,3,27.210359755,3052.14501128596,-16.9181809661321,-29.8012418435514,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1608",1608,"Ptychadena oxyrhynchus",63.9999744610442,11,3,47.843912647,7201.1063499019,-7.90690770583453,-33.5533217807859,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1609",1609,"Ptychadena pumilio",29.6005204140022,35,4,14.175876102,6075.78823279985,9.02606718797963,2.46274279110134,"LC","ANURA","PTYCHADENIDAE","Ptychadena","highlow"
"1610",1610,"Ptychadena retropunctata",37.4988789096568,NA,NA,1.80671708299997,348.553761706448,8.41188258800656,6.68577524535358,"DD","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1611",1611,"Ptychadena schillukorum",45.7831873177877,NA,1,51.61461878,7201.1063499019,-0.332109948713726,-21.0702327197231,"LC","ANURA","PTYCHADENIDAE","Ptychadena","highlow"
"1612",1612,"Ptychadena stenocephala",42.0015579044865,NA,NA,10.03017975,4901.93895052003,4.78951605051425,-2.32006407989189,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1613",1613,"Ptychadena submascareniensis",28.491944147381,NA,NA,1.813086527,398.668320738497,8.2528648632355,6.80260115657002,"DD","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1614",1614,"Ptychadena taenioscelis",37.5095472091855,NA,1,29.002401759,3925.42304288252,-10.7492155034757,-28.009145169463,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1615",1615,"Ptychadena tellinii",38.000225067893,2,4,11.940981465,5584.27929526613,8.63178590884024,4.73817134296521,"LC","ANURA","PTYCHADENIDAE","Ptychadena","highlow"
"1616",1616,"Ptychadena tournieri",38.0058558920305,NA,1,7.55473417999997,2115.43780375054,9.77064911378836,5.76423967584968,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1617",1617,"Ptychadena trinodis",53.4979975104751,NA,3,13.239410927,5397.58640431182,10.4638742511424,3.62228756982833,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1618",1618,"Ptychadena uzungwensis",44.9941732199769,9,3,19.721078916,2655.24877886448,-11.0839059080841,-20.9781615846045,"LC","ANURA","PTYCHADENIDAE","Ptychadena","low"
"1619",1619,"Ptychohyla leonhardschultzei",30.503535489873,7,3,1.42362888299999,441.219222630917,17.5130010805132,15.4444168024324,"EN","ANURA","HYLIDAE","Ptychohyla","highlow"
"1620",1620,"Pyxicephalus adspersus",245.000596312154,NA,1,34.401577884,3995.96217455575,-19.233324645714,-33.8816808747128,"LC","ANURA","PYXICEPHALIDAE","Pyxicephalus","low"
"1621",1621,"Pyxicephalus edulis",120.003879795894,NA,3,46.048433466,6971.7647708158,-13.4286269503093,-29.2922237685882,"LC","ANURA","PYXICEPHALIDAE","Pyxicephalus","low"
"1622",1622,"Pyxicephalus obbianus",90.0019174922351,NA,1,5.57886240500005,745.602626778136,6.58417606893263,3.5466269607842,"LC","ANURA","PYXICEPHALIDAE","Pyxicephalus","low"
"1623",1623,"Ramanella palmata",31.2536866270937,NA,NA,0.236159532000045,9.50453877449036e-05,6.36102648857236,6.96694288147613,NA,NA,NA,NA,NA
"1624",1624,"Ramanella variegata",34.9985112985084,3,NA,19.723403299,2383.41932663892,13.9459053844536,6.53441852059215,NA,NA,NA,NA,NA
"1625",1625,"Rana areolata",92.148912561019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",1626,"Rana arvalis",69.9984996852511,NA,1,23.1304,6742.93365993129,59.3854241969992,45.9292307689972,"LC","ANURA","RANIDAE","Rana","highlow"
"1627",1627,"Rana aurora",63.4954746110458,NA,3,13.311900632,1391.82773443783,48.2692852031541,39.9428060238622,"LC","ANURA","RANIDAE","Rana","highlow"
"1628",1628,"Rana berlandieri",84.0078263968648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629",1629,"Rana blairi",63.3955959276389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",1630,"Rana capito",81.2568954910058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631",1631,"Rana cascadae",53.5040029083006,NA,1,9.125701053,1029.61807953616,44.2008066345751,39.1368415165879,"NT","ANURA","RANIDAE","Rana","highlow"
"1632",1632,"Rana catesbeiana",156.509662832394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633",1633,"Rana chevronta",49.49282303866,NA,NA,0.199060399000018,111.323871569726,30.391815030336,30.2421330556832,"CR","ANURA","RANIDAE","Rana","low"
"1634",1634,"Rana chiricahuensis",75.993166771247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635",1635,"Rana clamitans",90.9087165376777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636",1636,"Rana coreana",41.0053788617998,NA,3,5.71800930699999,719.101383153363,36.4257536613929,33.7761237390526,"LC","ANURA","RANIDAE","Rana","highlow"
"1637",1637,"Rana dalmatina",56.8721644460596,191,1,20.9775,3825.65746414474,45.7532575740916,35.7173323075846,"LC","ANURA","RANIDAE","Rana","low"
"1638",1638,"Rana draytonii",126.990921360725,NA,3,10.069142466,1324.6593793712,36.1770899777439,30.8344553988986,"VU","ANURA","RANIDAE","Rana","highlow"
"1639",1639,"Rana fisheri",56.9912503267638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",1640,"Rana forreri",104.74327918218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",1641,"Rana graeca",54.8747974859178,NA,3,8.05709999999999,986.912868746391,38.7433832884693,37.0058224008977,"LC","ANURA","RANIDAE","Rana","highlow"
"1642",1642,"Rana grylio",130.747145746136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",1643,"Rana heckscheri",111.256477239677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",1644,"Rana huanrensis",56.0937786961347,NA,NA,5.91858654999999,656.528068480782,36.3008301956579,34.955341999419,"LC","ANURA","RANIDAE","Rana","highlow"
"1645",1645,"Rana iberica",41.3922201728122,NA,3,4.66840000000002,672.287708707976,42.0642931542644,39.311650825087,"NT","ANURA","RANIDAE","Rana","highlow"
"1646",1646,"Rana italica",59.9962042488344,26,3,6.98060000000004,1024.69097700303,41.3809060463791,37.918360334672,"LC","ANURA","RANIDAE","Rana","highlow"
"1647",1647,"Rana japonica",50.9991208469355,NA,NA,10.476179841,1521.13401928694,34.4798434983668,30.2016292593069,"LC","ANURA","RANIDAE","Rana","highlow"
"1648",1648,"Rana kobai",38.4984101529606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",1649,"Rana latastei",43.9283196702274,NA,1,2.12530000000004,481.091596243976,45.4488322726144,44.4159681970999,"VU","ANURA","RANIDAE","Rana","highlow"
"1650",1650,"Rana longicrus",54.9962220627954,NA,1,1.43898463599999,150.513488367457,24.7342756206542,24.2507330946997,"VU","ANURA","RANIDAE","Rana","low"
"1651",1651,"Rana luteiventris",87.4979338540975,NA,3,21.95406908,2959.7860116602,52.5212488081185,39.0703853238374,"LC","ANURA","RANIDAE","Rana","highlow"
"1652",1652,"Rana macrocnemis",89.9908050357224,NA,3,8.88600000000002,1913.777951384,39.8385883100807,36.5862523631006,"LC","ANURA","RANIDAE","Rana","highlow"
"1653",1653,"Rana muscosa",56.2460929115443,NA,1,3.92064405000002,481.162021071924,34.3340403750687,32.6892128821835,"EN","ANURA","RANIDAE","Rana","highlow"
"1654",1654,"Rana okaloosae",43.7282917565107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",1655,"Rana onca",65.4905126636429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",1656,"Rana ornativentris",57.9967026854539,NA,3,10.557222367,1568.31254585576,35.4222181546925,30.6388538975827,"LC","ANURA","RANIDAE","Rana","highlow"
"1657",1657,"Rana palustris",65.0096473313263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",1658,"Rana pipiens",74.998884435934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",1659,"Rana pirica",56.7782906463137,NA,3,13.023551941,1464.3487221275,47.8031525158595,41.424470281098,"LC","ANURA","RANIDAE","Rana","highlow"
"1660",1660,"Rana pretiosa",54.7567324939882,NA,1,8.555755675,921.168580429347,44.5572862430675,40.9919312837906,"VU","ANURA","RANIDAE","Rana","highlow"
"1661",1661,"Rana pyrenaica",40.7492162985541,NA,3,0.697200000000009,138.307221397546,43.0007471006324,41.4417857144587,"EN","ANURA","RANIDAE","Rana","highlow"
"1662",1662,"Rana sakuraii",47.9952639161143,NA,NA,2.99814500500003,502.252426718028,35.8974126230036,34.9282112503797,"LC","ANURA","RANIDAE","Rana","highlow"
"1663",1663,"Rana septentrionalis",60.5023928909143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",1664,"Rana sevosa",73.7054133746214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",1665,"Rana sphenocephala",88.990031111706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",1666,"Rana sylvatica",59.9906219805218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",1667,"Rana tarahumarae",84.6519244905096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",1668,"Rana taylori",74.5080029875785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",1669,"Rana temporaria",70.1374869418656,2,4,30.4485,5755.85841750516,58.8139982831168,40.4147886017524,"LC","ANURA","RANIDAE","Rana","highlow"
"1670",1670,"Rana tsushimensis",39.9944300589897,NA,3,0.626197814000022,144.255153632727,34.2940799525198,33.6064606974088,"LC","ANURA","RANIDAE","Rana","highlow"
"1671",1671,"Rana ulma",41.3097834738251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",1672,"Rana vaillanti",93.2506632329198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",1673,"Rana vibicaria",75.9968959316798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",1674,"Rana virgatipes",49.9909142256388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",1675,"Rana warszewitschii",52.7430230376218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",1676,"Rana yavapaiensis",61.7477317319252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",1677,"Ranitomeya benedicta",20.2095524283312,NA,3,1.29504031800002,156.929494272007,-7.37358314710585,-7.18728261811659,"VU","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1678",1678,"Ranitomeya defleri",16.4988303443138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",1679,"Ranitomeya fantastica",20.0000428351294,NA,1,0.992219945000045,156.929494271979,-5.98867042291537,-5.69238228548318,"NT","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1680",1680,"Ranitomeya imitator",19.4956135666231,NA,3,1.16216350299999,247.645722272137,-7.21655219018459,-6.52897588368505,"LC","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1681",1681,"Ranitomeya sirensis",16.0081291729212,NA,3,6.87955543999999,1037.33236898088,-9.10984242190421,-14.2345377120189,"LC","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1682",1682,"Ranitomeya summersi",20.3985681077791,NA,1,0.227606541,0,-6.95800905990547,-7.72358965478838,"EN","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1683",1683,"Ranitomeya uakarii",15.3923793059494,NA,1,17.531297255,1161.19865451964,-8.25172096144956,-14.2881981296651,"LC","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1684",1684,"Ranitomeya vanzolinii",17.7966269470612,NA,NA,4.52761089799998,598.342240683763,-9.97378461795819,-11.4404769000784,"LC","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1685",1685,"Ranitomeya variabilis",17.7094842585316,NA,NA,0.488034067000001,111.323871569726,-7.11596417790747,-7.19934842152521,"DD","ANURA","DENDROBATIDAE","Ranitomeya",NA
"1686",1686,"Raorchestes anili",26.7972295806743,NA,3,0.0495065590000081,0,12.0956824876348,10.6845563269593,"LC","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1687",1687,"Raorchestes dubois",22.6072808000352,NA,4,0.0525004080000144,109.632569857115,9.9454119854064,9.94387343879789,"VU","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1688",1688,"Raorchestes griet",21.3944755581301,NA,3,0.0913209749999737,9.50453877449036e-05,10.4930662270739,10.443067025356,"CR","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1689",1689,"Raorchestes luteolus",26.7947191246739,NA,NA,0.772999126999991,155.579840077869,13.4739498552307,12.8075531512126,"DD","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1690",1690,"Raorchestes manohari",17.7966274680011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",1691,"Raorchestes nerostagona",33.9931007706188,NA,3,0.199267747999954,0,12.0651546540307,12.6166586860828,"EN","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1692",1692,"Raorchestes ochlandrae",25.591928376155,NA,1,0.0506844420000334,0,12.5927560249882,10.9399887930416,"DD","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1693",1693,"Raorchestes parvulus",20.9950150045706,NA,3,13.268896161,1827.84824049521,15.388091007031,10.752689455431,"LC","ANURA","RHACOPHORIDAE","Raorchestes","highlow"
"1694",1694,"Raorchestes ponmudi",37.4001279153349,NA,3,0.0317247820000262,0,9.41735148115084,7.75116226986051,"CR","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1695",1695,"Raorchestes travancoricus",31.0022706106771,NA,1,0.532778660000019,109.632569857115,10.2299456843126,10.6062879044563,"EN","ANURA","RHACOPHORIDAE","Raorchestes",NA
"1696",1696,"Rhacophorus angulirostris",39.9932934668614,NA,3,7.32731952500001,1941.60320525991,1.74990850001777,-0.346968491952866,"EN","ANURA","RHACOPHORIDAE","Rhacophorus","highlow"
"1697",1697,"Rhacophorus arboreus",60.7657531451946,NA,NA,7.84827446000003,1248.36831768754,37.8802350128964,34.1088675994426,"LC","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1698",1698,"Rhacophorus arvalis",52.5013951099664,NA,NA,0.696281285999987,151.046529893255,22.5208201220759,23.8687155001983,"EN","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1699",1699,"Rhacophorus dulitensis",38.9976359169139,NA,3,6.20724743699998,802.052339048872,4.24428637339189,1.04914849622175,"NT","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1700",1700,"Rhacophorus georgii",70.0043664551014,NA,1,1.34230566000002,222.647743139447,-4.96950944489317,-5.05508010210469,"DD","ANURA","RHACOPHORIDAE","Rhacophorus",NA
"1701",1701,"Rhacophorus lateralis",31.0089605995733,NA,3,0.851419099000054,0,12.4418548633495,12.0217941842414,"EN","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1702",1702,"Rhacophorus maximus",56.4047842272883,NA,3,17.69963826,2438.5230824663,26.4840046745367,12.4467447596975,"LC","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1703",1703,"Rhacophorus monticola",39.9041406397056,NA,3,3.41785841800004,458.928846419299,-3.15867189665277,-6.09604682423174,"NT","ANURA","RHACOPHORIDAE","Rhacophorus","highlow"
"1704",1704,"Rhacophorus nigropalmatus",95.0094150481513,NA,1,13.703671845,2449.70187459062,4.54390374517311,-3.1425018661283,"LC","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1705",1705,"Rhacophorus norhayatii",73.9047838043701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",1706,"Rhacophorus owstoni",51.504577143644,NA,3,0.355638504000012,111.323871569726,24.5291462004473,23.921497259289,"LC","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1707",1707,"Rhacophorus pardalis",55.0060645050043,7,3,23.837136883,3363.76208809553,2.54356121500831,-5.68828548436984,"LC","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1708",1708,"Rhacophorus prasinatus",63.2914269067673,NA,3,0.364331024999956,100.89346296113,24.1880902115758,24.5581860967912,"NT","ANURA","RHACOPHORIDAE","Rhacophorus",NA
"1709",1709,"Rhacophorus reinwardtii",57.2890821062028,NA,1,15.329530066,2777.36444584436,-3.19170698173454,-7.91165710959583,"NT","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1710",1710,"Rhacophorus rufipes",42.3571788799111,NA,3,6.77045713699999,897.308360897615,2.36699301343521,-2.02529569119215,"NT","ANURA","RHACOPHORIDAE","Rhacophorus","highlow"
"1711",1711,"Rhacophorus schlegelii",40.5051512655104,NA,3,10.557222367,1568.31254585576,34.1707739293815,31.2840859259106,"LC","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1712",1712,"Rhacophorus taipeianus",45.0025677803904,NA,3,1.32141565699999,150.513488367457,25.2379218257273,24.0934460810758,"NT","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1713",1713,"Rhacophorus vampyrus",44.8976959834388,NA,1,0.758709892000013,155.579840077927,12.8232936222915,12.7355712687038,"EN","ANURA","RHACOPHORIDAE","Rhacophorus",NA
"1714",1714,"Rhacophorus viridis",50.5020518642152,NA,3,2.447666169,446.377012896327,28.1695826709489,26.5519518374279,"LC","ANURA","RHACOPHORIDAE","Rhacophorus","low"
"1715",1715,"Rhaebo ecuadorensis",133.301770092277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",1716,"Rhaebo haematiticus",58.5003065672424,3,1,15.796881258,1899.23431785063,7.98786610994603,1.14342018315569,"LC","ANURA","BUFONIDAE","Rhaebo","highlow"
"1717",1717,"Rheobatrachus silus",43.5032395159407,NA,NA,0.422776999999996,149.392652589465,-27.263395633633,-27.4829636936635,"EX","ANURA","MYOBATRACHIDAE","Rheobatrachus","highlow"
"1718",1718,"Rheobatrachus vitellinus",64.4947867386462,NA,3,0.103724,0,-20.0673982744229,-20.6947158974595,"EX","ANURA","MYOBATRACHIDAE","Rheobatrachus","highlow"
"1719",1719,"Rhinella amabilis",82.6069089844776,NA,2,0.0262483130000533,0,-4.23416695376651,-3.28421394875273,"CR","ANURA","BUFONIDAE","Rhinella","low"
"1720",1720,"Rhinella chavin",54.2073740677396,NA,1,0.167805122000004,0,-10.1664922063205,-10.085830542203,"CR","ANURA","BUFONIDAE","Rhinella",NA
"1721",1721,"Rhinella granulosa",89.9944896510569,71,4,45.324620089,5702.6154182449,-2.40839567458677,-33.4905184778757,"LC","ANURA","BUFONIDAE","Rhinella","highlow"
"1722",1722,"Rhinella icterica",147.809463440334,5,3,16.387919732,2119.80465196369,-24.4939684431809,-31.0687486460805,"LC","ANURA","BUFONIDAE","Rhinella","highlow"
"1723",1723,"Rhinella lescurei",39.1949922853848,NA,1,2.103388886,400.988894311887,3.41292239905025,2.0010676926747,"DD","ANURA","BUFONIDAE","Rhinella","highlow"
"1724",1724,"Rhinella magnussoni",44.3985599579895,49,3,0.929721238000013,157.359819551695,-3.59835351143529,-2.75251726415008,"LC","ANURA","BUFONIDAE","Rhinella",NA
"1725",1725,"Rhinella marina",286.994787165034,102,4,57.903600545,20038.2968825453,6.92111540349341,-29.3953222449124,"LC","ANURA","BUFONIDAE","Rhinella","highlow"
"1726",1726,"Rhinella martyi",59.9987979668286,NA,3,7.59633809999997,1422.80437537501,4.3223929249849,0.554345309901983,"LC","ANURA","BUFONIDAE","Rhinella","low"
"1727",1727,"Rhinella pombali",85.507213045815,996,NA,7.176168937,850.159682867773,-19.6122285871611,-22.575959986262,"LC","ANURA","BUFONIDAE","Rhinella","highlow"
"1728",1728,"Rhinella proboscidea",50.2977278869972,NA,4,3.01647125099998,2116.02514893805,-2.42678606009015,-5.80730298891664,"LC","ANURA","BUFONIDAE","Rhinella","low"
"1729",1729,"Rhinella schneideri",215.003178646131,91,4,30.784842281,4344.8484275928,-13.732416456404,-32.1008659877256,"LC","ANURA","BUFONIDAE","Rhinella","low"
"1730",1730,"Rhinella tenrec",47.8079067832557,NA,1,0.22258712200005,0,6.40388124380882,6.44723373737186,"DD","ANURA","BUFONIDAE","Rhinella",NA
"1731",1731,"Rhinella truebae",65.9099502206175,NA,NA,NA,NA,NA,NA,"DD","ANURA","BUFONIDAE","Rhinella",NA
"1732",1732,"Rhinella veredas",99.3993212736957,9,1,6.52246456099999,702.254611999835,-13.4345246577063,-15.2247234625183,"LC","ANURA","BUFONIDAE","Rhinella","low"
"1733",1733,"Rhinella yanachaga",43.6936649731966,NA,3,0.0105115129999831,0,-10.4076703489758,-10.9901494963281,"VU","ANURA","BUFONIDAE","Rhinella",NA
"1734",1734,"Rhinoderma darwinii",27.4964137327624,NA,3,10.17074071,1125.36085731378,-43.1752516159367,-46.7006986982934,"VU","ANURA","CYCLORAMPHIDAE","Rhinoderma","low"
"1735",1735,"Rhinoderma rufum",30.9952978572203,NA,1,4.36552276199996,585.343342234396,-37.1001146809198,-37.3098941142112,"CR","ANURA","CYCLORAMPHIDAE","Rhinoderma","highlow"
"1736",1736,"Rhinophrynus dorsalis",73.4085635983059,NA,1,17.040053905,2333.6181800758,17.0818380165693,9.31052286336199,"LC","ANURA","RHINOPHRYNIDAE","Rhinophrynus","low"
"1737",1737,"Rhombophryne alluaudi",56.3938479042798,NA,3,10.948769405,1264.21529029855,-19.0693771096571,-25.840520175416,"LC","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1738",1738,"Rhombophryne coronata",21.9987764070975,NA,1,4.85123803200003,349.866461834848,-21.1966086804868,-22.8495522848517,"LC","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1739",1739,"Rhombophryne coudreaui",28.0033061409276,NA,1,3.783055902,457.966901488228,-15.2602682694679,-17.2657296155207,"NT","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1740",1740,"Rhombophryne guentherpetersi",33.5066337866103,NA,1,0.392071509000004,0,-13.7542994307255,-13.4606368679181,"EN","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1741",1741,"Rhombophryne laevipes",46.0064255746733,NA,1,12.506888492,242.601798980313,-13.873463838812,-14.3333255038969,"LC","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1742",1742,"Rhombophryne minuta",19.3080777898757,NA,3,0.30847,111.323871569685,-13.8337849431102,-13.8816950625181,"EN","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1743",1743,"Rhombophryne serratopalpebrosa",40.4922486014105,NA,NA,0.30847,111.323871569685,-14.6244425104362,-15.4017871824466,"EN","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1744",1744,"Rhombophryne testudo",39.7482670983626,NA,3,0.301167488000033,9.50453877449036e-05,-14.0011863442075,-12.8863189603016,"EN","ANURA","MICROHYLIDAE","Rhombophryne",NA
"1745",1745,"Rugosa rugosa",45.5000943703949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",1746,"Rulyrana adiazeta",24.806307056658,NA,3,2.51359166399999,400.801806457122,5.34600332331962,4.62503358038142,"VU","ANURA","CENTROLENIDAE","Rulyrana","highlow"
